dates,confirmed,recovered,tested,other,deceased,vaccinated1,vaccinated2
2020-04-16,171,10,18435,0,8,0,0
2020-04-17,191,25,13861,0,8,0,0
2020-04-18,198,32,14492,0,10,0,0
2020-04-19,227,53,20000,0,10,0,0
2020-04-20,283,80,21978,0,13,0,0
2020-04-21,273,80,25250,0,11,0,0
2020-04-22,288,100,29899,0,10,0,0
2020-04-23,359,121,27797,0,13,0,0
2020-04-24,383,110,34103,0,15,0,0
2020-04-25,413,129,39816,0,15,0,0
2020-04-26,450,166,41076,0,14,0,0
2020-04-27,455,143,43818,0,11,0,0
2020-04-28,502,162,44579,0,9,0,0
2020-04-29,519,167,46549,0,7,0,0
2020-04-30,510,180,46526,0,4,0,0
2020-05-01,508,258,48122,0,4,0,0
2020-05-02,509,270,47137,0,2,0,0
2020-05-03,486,257,46903,0,2,0,0
2020-05-04,473,289,50678,0,2,0,0
2020-05-05,458,331,53158,0,3,0,0
2020-05-06,445,442,53213,0,5,0,0
2020-05-07,430,459,54803,0,7,0,0
2020-05-08,424,439,54221,0,8,0,0
2020-05-09,405,446,56666,0,11,0,0
2020-05-10,397,437,58798,0,12,0,0
2020-05-11,368,474,55915,0,12,0,0
2020-05-12,372,467,58382,0,12,0,0
2020-05-13,360,413,59922,0,11,0,0
2020-05-14,372,412,61091,0,10,0,0
2020-05-15,420,410,62809,0,7,0,0
2020-05-16,425,466,54421,0,5,0,0
2020-05-17,400,531,65263,0,5,0,0
2020-05-18,414,554,67627,0,5,0,0
2020-05-19,400,565,66576,0,6,0,0
2020-05-20,423,522,66416,0,6,0,0
2020-05-21,400,513,65252,0,6,0,0
2020-05-22,360,479,64629,0,7,0,0
2020-05-23,359,426,73479,0,7,0,0
2020-05-24,400,385,65328,0,6,0,0
2020-05-25,454,340,65795,0,6,0,0
2020-05-26,494,396,64264,0,5,0,0
2020-05-27,557,401,64766,0,5,0,0
2020-05-28,640,428,66532,0,5,0,0
2020-05-29,663,503,69755,0,5,0,0
2020-05-30,747,510,70409,0,4,0,0
2020-05-31,791,499,68422,0,6,0,0
2020-06-01,790,482,68749,0,8,0,0
2020-06-02,808,397,72967,0,7,0,0
2020-06-03,854,399,71369,0,10,0,0
2020-06-04,867,396,71497,0,12,0,0
2020-06-05,920,331,69690,0,13,0,0
2020-06-06,999,351,72957,0,13,0,0
2020-06-07,1088,329,81282,0,13,0,0
2020-06-08,1137,337,84961,0,11,0,0
2020-06-09,1091,345,87680,0,13,0,0
2020-06-10,1276,405,94969,0,10,0,0
2020-06-11,1317,439,96585,0,9,0,0
2020-06-12,1386,526,98529,0,7,0,0
2020-06-13,1398,545,100235,0,9,0,0
2020-06-14,1493,647,98172,0,9,0,0
2020-06-15,1643,674,99099,0,11,0,0
2020-06-16,1838,754,99925,0,11,0,0
2020-06-17,1824,772,99758,0,12,0,0
2020-06-18,2067,804,102079,0,12,0,0
2020-06-19,2325,814,107913,0,16,0,0
2020-06-20,2594,926,115807,0,19,0,0
2020-06-21,2777,991,124626,0,22,0,0
2020-06-22,2916,1050,126173,0,25,0,0
2020-06-23,3114,1079,130901,0,31,0,0
2020-06-24,3260,1138,151760,0,39,0,0
2020-06-25,3388,1216,156922,0,44,0,0
2020-06-26,3528,1291,161618,0,50,0,0
2020-06-27,3833,1369,163705,0,56,0,0
2020-06-28,4169,1601,165032,0,63,0,0
2020-06-29,4519,1797,178528,0,69,0,0
2020-06-30,4761,1919,176003,0,68,0,0
2020-07-01,4921,2209,168195,0,64,0,0
2020-07-02,5213,2325,163394,0,62,0,0
2020-07-03,5445,2436,179987,0,60,0,0
2020-07-04,5414,2528,180491,0,61,0,0
2020-07-05,5599,2514,175280,0,63,0,0
2020-07-06,6128,2688,161776,0,59,0,0
2020-07-07,6602,3234,159900,0,65,0,0
2020-07-08,7007,4113,159304,0,71,0,0
2020-07-09,7717,4841,161902,0,79,0,0
2020-07-10,8488,5562,144024,0,86,0,0
2020-07-11,9536,6385,139652,0,91,0,0
2020-07-12,10471,6990,136709,0,96,0,0
2020-07-13,11084,7544,139244,0,126,0,0
2020-07-14,11822,7722,145676,0,156,0,0
2020-07-15,13192,7277,140230,0,188,0,0
2020-07-16,14230,7239,145652,0,215,0,0
2020-07-17,15224,7104,144877,0,242,0,0
2020-07-18,17374,7370,148159,0,277,0,0
2020-07-19,20482,7478,161683,0,314,0,0
2020-07-20,22621,7764,176016,0,331,0,0
2020-07-21,25649,8107,190508,0,350,0,0
2020-07-22,29262,13749,217864,0,371,0,0
2020-07-23,34667,18162,253612,0,392,0,0
2020-07-24,40212,19637,281481,0,399,0,0
2020-07-25,44062,21492,311290,0,399,0,0
2020-07-26,46648,23411,327787,0,399,0,0
2020-07-27,48625,25330,337334,0,394,0,0
2020-07-28,51629,27048,363151,0,390,0,0
2020-07-29,55677,23279,384182,0,390,0,0
2020-07-30,57846,22469,396198,0,397,0,0
2020-07-31,60075,23929,409783,0,416,0,0
2020-08-01,61538,33359,416899,0,422,0,0
2020-08-02,62466,36585,422088,0,433,0,0
2020-08-03,64237,39114,424477,0,447,0,0
2020-08-04,66036,43003,425645,0,456,0,0
2020-08-05,66071,48948,415637,0,468,0,0
2020-08-06,66232,52846,409255,0,472,0,0
2020-08-07,66027,56600,410494,0,493,0,0
2020-08-08,66831,53001,411820,0,532,0,0
2020-08-09,69096,55826,421898,0,562,0,0
2020-08-10,68939,56964,423381,0,579,0,0
2020-08-11,68216,59124,417549,0,599,0,0
2020-08-12,67685,57071,414121,0,615,0,0
2020-08-13,67353,58054,406127,0,625,0,0
2020-08-14,66125,60239,396215,0,633,0,0
2020-08-15,64777,61502,387804,0,623,0,0
2020-08-16,61969,62522,373638,0,614,0,0
2020-08-17,61084,63464,371217,0,616,0,0
2020-08-18,61712,63562,368992,0,617,0,0
2020-08-19,61857,64947,369529,0,610,0,0
2020-08-20,61254,64294,369388,0,623,0,0
2020-08-21,61855,63342,371372,0,617,0,0
2020-08-22,63399,61521,379129,0,627,0,0
2020-08-23,63282,58853,377095,0,632,0,0
2020-08-24,65103,59728,386980,0,636,0,0
2020-08-25,65378,59936,395241,0,640,0,0
2020-08-26,66466,60348,399394,0,635,0,0
2020-08-27,67694,60030,405143,0,632,0,0
2020-08-28,68676,59666,411464,0,622,0,0
2020-08-29,68948,60049,412019,0,607,0,0
2020-08-30,71656,61667,428384,0,602,0,0
2020-08-31,73059,61698,430411,0,601,0,0
2020-09-01,73500,61629,425894,0,593,0,0
2020-09-02,73062,61610,424860,0,584,0,0
2020-09-03,72640,62581,425785,0,567,0,0
2020-09-04,72890,66452,424373,0,562,0,0
2020-09-05,73167,69417,431972,0,551,0,0
2020-09-06,73358,72265,441468,0,533,0,0
2020-09-07,71722,73548,443165,0,518,0,0
2020-09-08,71955,75889,454324,0,507,0,0
2020-09-09,71981,77277,465212,0,509,0,0
2020-09-10,71957,77818,475216,0,502,0,0
2020-09-11,71180,76553,486434,0,503,0,0
2020-09-12,70256,74904,492276,0,499,0,0
2020-09-13,68998,73120,491936,0,495,0,0
2020-09-14,68586,72829,495278,0,485,0,0
2020-09-15,66831,70766,494796,0,481,0,0
2020-09-16,65248,71769,498117,0,471,0,0
2020-09-17,63775,72441,503380,0,475,0,0
2020-09-18,61872,73175,506953,0,465,0,0
2020-09-19,60189,73703,506083,0,456,0,0
2020-09-20,58391,74180,504305,0,447,0,0
2020-09-21,56670,74918,499345,0,438,0,0
2020-09-22,55377,75845,497663,0,420,0,0
2020-09-23,53770,73291,495488,0,401,0,0
2020-09-24,52923,71386,493996,0,381,0,0
2020-09-25,51900,68278,488715,0,362,0,0
2020-09-26,50975,66583,490110,0,361,0,0
2020-09-27,50160,63771,496071,0,349,0,0
2020-09-28,49412,60479,505623,0,335,0,0
2020-09-29,48049,59760,505223,0,319,0,0
2020-09-30,46954,58544,504191,0,322,0,0
2020-10-01,45850,57034,499768,0,311,0,0
2020-10-02,45332,55824,500738,0,294,0,0
2020-10-03,44263,54497,497609,0,278,0,0
2020-10-04,43582,53785,494004,0,273,0,0
2020-10-05,42351,54133,484028,0,274,0,0
2020-10-06,41956,50343,481488,0,272,0,0
2020-10-07,40943,49617,476451,0,258,0,0
2020-10-08,39484,48422,471818,0,259,0,0
2020-10-09,38074,47047,471940,0,259,0,0
2020-10-10,37503,45908,472704,0,253,0,0
2020-10-11,36471,44333,475410,0,243,0,0
2020-10-12,35439,42279,480377,0,237,0,0
2020-10-13,34266,41948,486570,0,239,0,0
2020-10-14,33038,40649,489264,0,233,0,0
2020-10-15,31784,40169,496087,0,229,0,0
2020-10-16,30606,39069,499903,0,223,0,0
2020-10-17,28629,37939,497159,0,212,0,0
2020-10-18,27405,37021,496587,0,205,0,0
2020-10-19,27099,35820,496805,0,197,0,0
2020-10-20,25980,35249,493818,0,190,0,0
2020-10-21,25834,34938,498777,0,189,0,0
2020-10-22,25416,33039,501736,0,167,0,0
2020-10-23,25214,32310,507637,0,162,0,0
2020-10-24,24880,30353,511675,0,160,0,0
2020-10-25,23891,29347,504149,0,158,0,0
2020-10-26,22874,29016,494363,0,153,0,0
2020-10-27,22272,28224,500025,0,144,0,0
2020-10-28,21475,27094,502631,0,135,0,0
2020-10-29,20760,26614,514683,0,135,0,0
2020-10-30,19881,25956,518846,0,132,0,0
2020-10-31,19322,26092,525972,0,124,0,0
2020-11-01,18943,26016,547333,0,119,0,0
2020-11-02,18958,25077,560370,0,113,0,0
2020-11-03,18906,24425,570147,0,109,0,0
2020-11-04,18434,23517,568584,0,101,0,0
2020-11-05,18274,22566,565170,0,98,0,0
2020-11-06,17798,21395,560370,0,92,0,0
2020-11-07,17382,20434,558407,0,89,0,0
2020-11-08,17001,19181,546290,0,85,0,0
2020-11-09,16477,17697,542759,0,83,0,0
2020-11-10,15514,16148,526135,0,80,0,0
2020-11-11,14769,15208,521075,0,84,0,0
2020-11-12,13752,14693,512859,0,80,0,0
2020-11-13,12935,14419,513995,0,79,0,0
2020-11-14,12225,13827,513736,0,75,0,0
2020-11-15,11044,13711,490288,0,77,0,0
2020-11-16,10405,13669,472282,0,79,0,0
2020-11-17,9914,13811,471150,0,76,0,0
2020-11-18,9418,13746,470363,0,71,0,0
2020-11-19,9006,13790,468380,0,73,0,0
2020-11-20,8634,13441,453645,0,73,0,0
2020-11-21,8137,13051,442129,0,73,0,0
2020-11-22,8202,12542,460827,0,70,0,0
2020-11-23,7994,12425,464913,0,67,0,0
2020-11-24,7684,11579,463236,0,66,0,0
2020-11-25,7279,11059,454344,0,63,0,0
2020-11-26,6994,10319,446448,0,60,0,0
2020-11-27,6506,9695,438198,0,56,0,0
2020-11-28,5971,9116,419239,0,54,0,0
2020-11-29,5470,11272,402036,0,50,0,0
2020-11-30,5306,10816,395634,0,44,0,0
2020-12-01,4906,10463,382387,0,40,0,0
2020-12-02,4738,10446,378649,0,41,0,0
2020-12-03,4371,10200,374429,0,44,0,0
2020-12-04,4237,9908,380083,0,44,0,0
2020-12-05,4242,9604,387867,0,43,0,0
2020-12-06,4289,6731,393486,0,45,0,0
2020-12-07,4224,6392,395764,0,46,0,0
2020-12-08,4090,6042,400097,0,46,0,0
2020-12-09,4045,5668,404147,0,42,0,0
2020-12-10,3919,5391,405452,0,33,0,0
2020-12-11,3840,4997,406471,0,29,0,0
2020-12-12,3720,4780,416834,0,28,0,0
2020-12-13,3559,4479,420378,0,24,0,0
2020-12-14,3548,4425,422307,0,21,0,0
2020-12-15,3497,4244,427572,0,22,0,0
2020-12-16,3357,4174,430633,0,22,0,0
2020-12-17,3353,4114,430100,0,22,0,0
2020-12-18,3291,4129,434737,0,21,0,0
2020-12-19,3260,3961,429457,0,22,0,0
2020-12-20,3192,3937,429820,0,19,0,0
2020-12-21,3101,3818,425180,0,19,0,0
2020-12-22,3003,3667,420153,0,18,0,0
2020-12-23,2904,3442,413773,0,18,0,0
2020-12-24,2727,3299,409500,0,20,0,0
2020-12-25,2624,3119,396847,0,21,0,0
2020-12-26,2427,3064,377543,0,18,0,0
2020-12-27,2338,2897,359693,0,18,0,0
2020-12-28,2336,2885,356779,0,20,0,0
2020-12-29,2260,2837,351148,0,18,0,0
2020-12-30,2230,2819,349169,0,19,0,0
2020-12-31,2211,2792,350769,0,19,0,0
2021-01-01,2182,2788,352879,0,17,0,0
2021-01-02,2138,2625,358486,0,19,0,0
2021-01-03,2021,2555,352277,0,21,0,0
2021-01-04,1937,2397,344610,0,20,0,0
2021-01-05,1988,2311,345236,0,22,0,0
2021-01-06,1928,2267,340703,0,21,0,0
2021-01-07,1885,2307,338965,0,18,0,0
2021-01-08,1878,2265,340117,0,19,0,0
2021-01-09,1839,2409,342044,0,17,0,0
2021-01-10,1834,2346,351894,0,14,0,0
2021-01-11,1827,2307,353113,0,13,0,0
2021-01-12,1647,2263,342679,0,11,0,0
2021-01-13,1561,2066,336151,0,9,0,0
2021-01-14,1445,1917,318412,0,12,0,0
2021-01-15,1220,1841,290437,0,12,0,0
2021-01-16,1135,1744,265534,0,11,18412,0
2021-01-17,1069,1706,251598,0,11,18412,0
2021-01-18,1029,1756,248607,0,10,46680,0
2021-01-19,1011,1753,246720,0,9,58495,0
2021-01-20,981,1718,248893,0,8,91778,0
2021-01-21,941,1753,256705,0,4,115365,0
2021-01-22,984,1688,273322,0,7,133298,0
2021-01-23,1028,1534,291550,0,8,128618,0
2021-01-24,1025,1438,299841,0,7,128618,0
2021-01-25,1000,1316,299616,0,8,109440,0
2021-01-26,993,1288,298840,0,8,97634,0
2021-01-27,931,1189,285796,0,10,71949,0
2021-01-28,909,1063,272502,0,10,56318,0
2021-01-29,897,1071,266998,0,6,45740,0
2021-01-30,868,1046,264231,0,6,40222,0
2021-01-31,826,1018,261759,0,6,40222,0
2021-02-01,834,976,255964,0,5,31132,0
2021-02-02,766,920,246950,0,6,31123,0
2021-02-03,750,952,238587,0,5,51444,0
2021-02-04,712,911,230652,0,5,71560,0
2021-02-05,684,915,221719,0,6,93152,0
2021-02-06,630,901,215580,0,6,112397,0
2021-02-07,587,856,207650,0,6,112397,0
2021-02-08,585,859,207822,0,6,127064,0
2021-02-09,551,827,205357,0,4,138286,0
2021-02-10,506,819,208330,0,4,120097,0
2021-02-11,514,811,210603,0,4,100570,0
2021-02-12,485,738,207347,0,4,79803,0
2021-02-13,464,676,205898,0,3,56872,5820
2021-02-14,446,711,200706,0,3,56872,5820
2021-02-15,414,678,197446,0,3,47498,14630
2021-02-16,404,703,194913,0,3,40985,24142
2021-02-17,405,639,192969,0,4,41040,35475
2021-02-18,385,614,190681,0,5,42957,51996
2021-02-19,396,585,186587,0,5,46115,71707
2021-02-20,396,584,179608,0,5,51414,79716
2021-02-21,429,539,182500,0,5,57157,83825
2021-02-22,440,541,181923,0,4,65630,87746
2021-02-23,450,485,185880,0,5,78804,87341
2021-02-24,493,494,191900,0,3,96152,84968
2021-02-25,508,514,199104,0,2,117088,78595
2021-02-26,525,508,207356,0,2,131499,67630
2021-02-27,589,524,217961,0,2,121672,53801
2021-02-28,618,518,225403,0,2,115929,49692
2021-03-01,635,498,227415,0,2,113758,40055
2021-03-02,671,471,234951,0,1,109203,33351
2021-03-03,712,487,239427,0,2,101740,27958
2021-03-04,732,469,249061,0,3,90227,24262
2021-03-05,760,492,265943,0,3,90105,26829
2021-03-06,757,499,275468,0,4,121702,43379
2021-03-07,776,491,282048,0,5,121702,43379
2021-03-08,792,501,287686,0,7,145203,53408
2021-03-09,804,533,296961,0,7,167256,63540
2021-03-10,789,544,308964,0,7,182393,68245
2021-03-11,861,566,311690,0,8,169811,62972
2021-03-12,947,612,304739,0,8,184632,61416
2021-03-13,1007,651,298621,0,9,193594,50194
2021-03-14,1169,757,298583,0,10,193594,50194
2021-03-15,1242,799,295280,0,9,231146,46426
2021-03-16,1385,835,273618,0,9,259033,46089
2021-03-17,1518,879,255361,0,9,292822,50131
2021-03-18,1562,918,238723,0,7,365818,58516
2021-03-19,1598,909,225560,0,7,412022,59839
2021-03-20,1803,981,216090,0,7,467993,65278
2021-03-21,1873,1080,201564,0,5,467993,65278
2021-03-22,2036,1091,214335,0,6,516594,65468
2021-03-23,2267,1222,224552,0,8,552812,62256
2021-03-24,2599,1336,228902,0,11,594473,61369
2021-03-25,3139,1450,232933,0,15,643115,64811
2021-03-26,3877,1625,241991,0,16,648939,66327
2021-03-27,4444,1798,253709,0,14,661838,69033
2021-03-28,5081,1859,253713,0,16,668590,70605
2021-03-29,5768,2027,249663,0,19,601265,65180
2021-03-30,6269,2251,246880,0,20,587881,66248
2021-03-31,6868,2456,242778,0,20,567928,65207
2021-04-01,7381,2689,239391,0,19,556121,65400
2021-04-02,7685,2993,229903,0,22,630672,57877
2021-04-03,8136,3403,218467,0,31,610987,54526
2021-04-04,8861,3921,218397,0,34,645870,57393
2021-04-05,9190,4550,217750,0,34,704315,66449
2021-04-06,10138,4905,218556,0,38,692138,69994
2021-04-07,11285,5302,219404,0,45,713085,71736
2021-04-08,12572,5753,218863,0,48,691686,69827
2021-04-09,14049,6388,219639,0,54,585212,78419
2021-04-10,15960,6654,220308,0,57,698783,100457
2021-04-11,17725,7010,220955,0,61,736113,103348
2021-04-12,19662,7190,224032,0,67,640742,93890
2021-04-13,21949,7838,227957,0,70,570113,81805
2021-04-14,23775,8591,231877,0,77,1052824,120259
2021-04-15,26303,9421,236350,0,85,983367,117195
2021-04-16,29634,10370,240420,0,94,926362,106209
2021-04-17,33549,11649,244398,0,97,725524,75743
2021-04-18,36636,12794,248601,0,110,649679,70342
2021-04-19,39336,14272,252611,0,126,760390,82875
2021-04-20,44095,15905,254951,0,151,851050,158157
2021-04-21,49654,17658,258838,0,171,279499,125932
2021-04-22,55327,19905,264968,0,188,333748,398755
2021-04-23,60997,22152,274587,0,206,457264,493946
2021-04-24,65471,24241,289652,0,228,533645,528748
2021-04-25,71523,26202,316615,0,275,534810,530794
2021-04-26,75441,28064,352891,0,299,621244,608594
2021-04-27,77888,32003,389404,0,328,669383,580855
2021-04-28,82841,35077,424533,0,361,698193,615790
2021-04-29,86874,39273,468697,0,387,650769,373204
2021-04-30,92462,43300,509610,0,413,647738,377065
2021-05-01,100176,50458,556852,0,437,634841,395039
2021-05-02,111462,57565,608266,0,451,628416,389262
2021-05-03,120553,63361,649500,0,471,430144,312072
2021-05-04,129153,68513,690849,0,489,294759,269967
2021-05-05,136688,73208,732468,0,503,287067,346903
2021-05-06,143850,75161,756580,0,518,287407,428782
2021-05-07,143684,79442,770510,0,527,193327,394455
2021-05-08,144337,87135,773867,0,562,142509,451714
2021-05-09,142581,94556,765062,0,571,150347,461564
2021-05-10,138595,100496,709911,0,584,135249,445933
2021-05-11,138906,102791,681005,0,610,129597,468184
2021-05-12,138154,110758,655388,0,614,87792,369272
2021-05-13,138599,119255,641687,0,631,56918,286286
2021-05-14,143429,125683,630350,0,654,28103,233274
2021-05-15,145881,125150,618314,0,656,15811,192243
2021-05-16,147888,127419,607370,0,665,11054,193760
2021-05-17,151463,128586,620995,0,690,17047,242179
2021-05-18,152438,135358,625370,0,681,21314,267785
2021-05-19,154146,141082,635950,0,698,26333,260741
2021-05-20,154357,145542,640785,0,723,206777,236797
2021-05-21,153276,147176,643929,0,731,214628,244652
2021-05-22,150740,146773,645003,0,751,221666,181549
2021-05-23,145336,145781,642082,0,754,227519,174628
2021-05-24,139769,146820,627168,0,741,313047,141048
2021-05-25,133733,146463,608894,0,748,431888,94617
2021-05-26,128858,145749,598684,0,741,720038,79130
2021-05-27,122415,144036,581627,0,731,1106429,77191
2021-05-28,115907,143971,573898,0,730,1527197,73140
2021-05-29,109682,146027,562853,0,716,1711666,134442
2021-05-30,104315,147051,555456,0,706,1717020,134580
2021-05-31,99264,148523,580082,0,708,1693380,146426
2021-06-01,95283,145863,600807,0,706,1761700,155598
2021-06-02,89766,137370,607735,0,705,1601463,164678
2021-06-03,85020,132208,609734,0,682,1137478,159728
2021-06-04,81004,126931,610543,0,662,1052988,154468
2021-06-05,77621,122497,619420,0,638,945407,90750
2021-06-06,73197,114932,618878,0,634,993470,91809
2021-06-07,70126,108789,600217,0,622,1057665,71305
2021-06-08,66619,105173,596245,0,595,906455,57573
2021-06-09,62617,101853,591708,0,564,949701,48975
2021-06-10,59306,98611,603348,0,550,1092059,50633
2021-06-11,57132,94277,619900,0,528,937565,42980
2021-06-12,53711,89896,640075,0,506,1015520,47301
2021-06-13,51505,88820,659261,0,474,1031132,46417
2021-06-14,51182,85232,682217,0,447,1260224,51875
2021-06-15,49127,81158,688638,0,423,1298265,52716
2021-06-16,46978,79094,696671,0,413,1148720,46770
2021-06-17,45019,73841,701520,0,404,921742,40094
2021-06-18,43121,71192,707421,0,400,750418,38102
2021-06-19,41843,67629,702740,0,387,610616,31886
2021-06-20,40719,62909,699865,0,379,1887344,115918
2021-06-21,38790,60299,667111,0,364,1581774,109300
2021-06-22,37218,58108,645411,0,364,1539912,110778
2021-06-23,35285,55204,624579,0,343,1539078,115385
2021-06-24,34115,53940,610489,0,323,1737293,171653
2021-06-25,32232,51767,594574,0,304,1864926,195877
2021-06-26,30705,49526,586760,0,297,2079447,255020
2021-06-27,29309,47324,582086,0,280,764376,171563
2021-06-28,28913,44534,598842,0,267,869497,229836
2021-06-29,28364,41915,615620,0,255,1059159,291322
2021-06-30,27477,40089,632604,0,254,1272760,357277
2021-07-01,26337,37588,634556,0,254,1270925,363683
2021-07-02,25343,35559,636466,0,251,1417716,389000
2021-07-03,24126,34132,630877,0,249,1251811,361845
2021-07-04,23051,32254,630145,0,245,1229760,361301
2021-07-05,22927,30975,631118,0,240,1144552,342889
2021-07-06,22349,28966,628265,0,227,951374,293010
2021-07-07,21718,27487,614454,0,213,733992,238309
2021-07-08,20859,26985,614950,0,202,541876,188112
2021-07-09,20435,27277,621294,0,181,273570,146450
2021-07-10,20430,26868,626128,0,171,299809,204731
2021-07-11,19920,26407,623210,0,158,341908,252998
2021-07-12,19398,26013,613136,0,154,415904,359827
2021-07-13,18923,25299,606521,0,144,765124,437201
2021-07-14,18348,24609,612840,0,138,868865,494548
2021-07-15,17892,24081,615555,0,135,895044,519275
2021-07-16,17197,22506,597192,0,137,1022909,616934
2021-07-17,16944,21036,593420,0,129,1035051,644862
2021-07-18,17253,21095,606767,0,130,983403,610875
2021-07-19,17303,20798,615262,0,130,878669,561497
2021-07-20,17234,19965,621648,0,136,604795,595519
2021-07-21,17170,19048,617724,0,140,548216,566388
2021-07-22,16487,18314,594666,0,128,576397,618447
2021-07-23,15889,17678,578846,0,126,476013,605213
2021-07-24,15391,17948,562072,0,126,402556,537196
2021-07-25,14669,17098,541906,0,124,399715,522120
2021-07-26,14668,16371,528426,0,119,1176620,782338
2021-07-27,13710,16474,501575,0,114,1160954,731005
2021-07-28,13193,16018,485990,0,115,1121528,749206
2021-07-29,13457,15626,494047,0,123,1087488,761580
2021-07-30,13778,15388,508768,0,131,1078982,862133
2021-07-31,13662,14704,512940,0,136,1375960,919083
2021-08-01,13697,14694,513938,0,139,1387986,929052
2021-08-02,13616,14645,515907,0,137,835257,712378
2021-08-03,13622,14281,524215,0,136,847447,701434
2021-08-04,14054,14737,539342,0,132,925443,699494
2021-08-05,14092,14933,542855,0,136,983720,666180
2021-08-06,14233,14702,543719,0,136,1369068,606864
2021-08-07,14083,14752,545103,0,136,1193420,567387
2021-08-08,13846,14780,544530,0,136,1231868,581344
2021-08-09,13713,14607,539344,0,139,1062159,482976
2021-08-10,13628,14780,533587,0,136,1149239,497536
2021-08-11,13055,14684,518795,0,138,1108924,474670
2021-08-12,12769,14256,507255,0,127,1084510,429515
2021-08-13,12306,14008,499091,0,125,1034372,373924
2021-08-14,11933,13980,487803,0,118,1036667,343612
2021-08-15,11389,13357,468020,0,116,1023333,334540
2021-08-16,10885,13105,460527,0,111,1135925,365554
2021-08-17,10487,12921,455876,0,107,1141662,355953
2021-08-18,10051,12420,452887,0,104,1217106,379095
2021-08-19,9693,12542,449846,0,101,1260861,447347
2021-08-20,9382,12589,445678,0,87,910832,388951
2021-08-21,9064,12049,438268,0,84,881642,493794
2021-08-22,8643,11755,430513,0,76,850549,482873
2021-08-23,8736,11720,431523,0,75,768080,498524
2021-08-24,8921,11506,431215,0,79,715590,542981
2021-08-25,9089,10892,434706,0,80,684885,582752
2021-08-26,9127,10335,434580,0,82,765281,651402
2021-08-27,9207,9543,434272,0,86,901796,797305
2021-08-28,9311,9507,437055,0,92,768891,651837
2021-08-29,9783,9179,443860,0,102,1477618,1069239
2021-08-30,9659,8853,437061,0,103,1605774,1106390
2021-08-31,9526,8403,430490,0,107,2301675,1397378
2021-09-01,9111,8598,415113,0,101,2408289,1395853
2021-09-02,8950,8597,407089,0,99,2279562,1294981
2021-09-03,8955,8984,402963,0,99,2144221,1194487
2021-09-04,9136,9010,402219,0,96,2186751,1278211
2021-09-05,9202,9137,403265,0,86,1485313,875244
2021-09-06,9063,9288,405686,0,87,1530190,1162636
2021-09-07,9126,9289,408337,0,78,770961,854547
2021-09-08,9301,9181,413545,0,83,575221,781631
2021-09-09,9362,9353,416835,0,87,515354,741373
2021-09-10,9450,9170,420007,0,83,489635,680515
2021-09-11,9093,8735,405871,0,84,911573,1008081
2021-09-12,8660,8621,385808,0,87,1705218,1733547
2021-09-13,8785,8598,380960,0,85,1656843,1504852
2021-09-14,8732,8688,375558,0,84,1684391,1483857
2021-09-15,8816,8643,376447,0,80,1723209,1512244
2021-09-16,8744,8580,374769,0,80,1824345,1593025
2021-09-17,8529,8769,367208,0,82,2412224,2108825
2021-09-18,8558,8988,373152,0,74,2114781,1851627
2021-09-19,8705,9044,396187,0,72,1315119,1115516
2021-09-20,8680,8876,399120,0,68,1427801,1374343
2021-09-21,8734,9171,400289,0,70,1514888,1492514
2021-09-22,8654,9394,394757,0,67,1520813,1519388
2021-09-23,8458,9353,388830,0,64,1537285,1568912
2021-09-24,8311,9507,383803,0,66,998324,1104573
2021-09-25,8304,9685,383585,0,64,860195,986905
2021-09-26,8151,9736,373562,0,66,940855,1046374
2021-09-27,7930,9772,369952,0,64,878446,871242
2021-09-28,7522,9454,364807,0,61,867759,813872
2021-09-29,7241,9316,365432,0,66,1199674,1089316
2021-09-30,7080,9258,368235,0,68,1233254,1045804
2021-10-01,6643,8968,369375,0,68,1543053,1245193
2021-10-02,6341,8905,364372,0,70,1758993,1448058
2021-10-03,5922,8545,351308,0,68,1717958,1406310
2021-10-04,5733,8396,343754,0,66,1621277,1296258
2021-10-05,5633,8335,339685,0,69,1504546,1255813
2021-10-06,5349,8185,328898,0,65,1152053,968928
2021-10-07,4982,7875,318872,0,60,1072034,964964
2021-10-08,4866,7642,310644,0,56,1034769,1077714
2021-10-09,4630,7015,306158,0,55,1039272,1191505
2021-10-10,4489,6852,298989,0,50,1050827,1235598
2021-10-11,4370,6817,291496,0,48,1014058,1305286
2021-10-12,4202,6362,282819,0,49,1182587,1465463
2021-10-13,3919,6010,275047,0,48,1314792,1617679
2021-10-14,3816,5728,267369,0,50,1425854,1774233
2021-10-15,3709,5513,264080,0,53,1116859,1424029
2021-10-16,3412,5301,247505,0,52,984392,1240312
2021-10-17,3220,5077,240905,0,53,938627,1191360
2021-10-18,3242,4734,248102,0,57,1036935,1439333
2021-10-19,3222,4451,255447,0,49,915375,1342680
2021-10-20,3228,4233,260747,0,44,1375446,1351274
2021-10-21,3181,4228,262217,0,41,1366983,1322724
2021-10-22,3073,4090,260765,0,38,1538941,1565944
2021-10-23,3137,4071,272377,0,37,1602055,1649781
2021-10-24,3105,4001,278409,0,36,1715266,1829714
2021-10-25,3068,3910,275831,0,37,1654690,1683825
2021-10-26,3000,3960,269584,0,39,1773025,1839816
2021-10-27,3044,3789,265043,0,44,1346056,1910761
2021-10-28,2932,3651,262119,0,38,1386122,2002861
